bz_integration,calculations_type,code,cutoff,element,exchange,k-point,property,smearing,state_equation,structure,value
No_tetra,allKp,DMol3,c6.0,Al,vwn,53,E0,therm0.0025,Murn,fcc,-6570.7242
No_tetra,allKp,DMol3,c6.0,Al,vwn,55,E0,therm0.0025,Murn,fcc,-6570.7243
No_tetra,allKp,DMol3,c6.0,Al,vwn,57,E0,therm0.0025,Murn,fcc,-6570.7242
No_tetra,allKp,DMol3,c6.0,Al,vwn,59,E0,therm0.0025,Murn,fcc,-6570.7242
Tetra,allKp,VASP,xxx,W,pw91,4,a0,Bloechl,Murn,bcc,3.133291
Tetra,allKp,VASP,xxx,W,pw91,6,a0,Bloechl,Murn,bcc,3.142563
Tetra,allKp,VASP,xxx,W,pw91,8,a0,Bloechl,Murn,bcc,3.140847
Tetra,allKp,VASP,xxx,W,pw91,10,a0,Bloechl,Murn,bcc,3.139037
Tetra,allKp,VASP,xxx,W,pw91,12,a0,Bloechl,Murn,bcc,3.139457
Tetra,allKp,VASP,xxx,W,pw91,14,a0,Bloechl,Murn,bcc,3.139506
Tetra,allKp,VASP,xxx,W,pw91,16,a0,Bloechl,Murn,bcc,3.139387
Tetra,allKp,VASP,xxx,W,pw91,18,a0,Bloechl,Murn,bcc,3.139221
Tetra,allKp,VASP,xxx,W,pw91,20,a0,Bloechl,Murn,bcc,3.13917
Tetra,allKp,VASP,xxx,W,pw91,22,a0,Bloechl,Murn,bcc,3.139282
Tetra,allKp,VASP,xxx,W,pw91,24,a0,Bloechl,Murn,bcc,3.139255
Tetra,allKp,VASP,xxx,W,pw91,26,a0,Bloechl,Murn,bcc,3.139223
Tetra,allKp,VASP,xxx,W,pw91,28,a0,Bloechl,Murn,bcc,3.139214
Tetra,allKp,VASP,xxx,W,pw91,30,a0,Bloechl,Murn,bcc,3.139192
Tetra,allKp,VASP,xxx,W,pw91,32,a0,Bloechl,Murn,bcc,3.13923
Tetra,allKp,VASP,xxx,W,pw91,34,a0,Bloechl,Murn,bcc,3.13922
Tetra,allKp,VASP,xxx,W,pw91,36,a0,Bloechl,Murn,bcc,3.139215
Tetra,allKp,VASP,xxx,W,pw91,38,a0,Bloechl,Murn,bcc,3.139215
Tetra,allKp,VASP,xxx,W,pw91,40,a0,Bloechl,Murn,bcc,3.139202
Tetra,allKp,VASP,xxx,W,pw91,42,a0,Bloechl,Murn,bcc,3.139212
Tetra,allKp,VASP,xxx,W,pw91,44,a0,Bloechl,Murn,bcc,3.139219
Tetra,allKp,VASP,xxx,W,pw91,46,a0,Bloechl,Murn,bcc,3.139215
Tetra,allKp,VASP,xxx,W,pw91,48,a0,Bloechl,Murn,bcc,3.139207
Tetra,allKp,VASP,xxx,W,pw91,50,a0,Bloechl,Murn,bcc,3.139205
Tetra,allKp,VASP,xxx,W,pw91,52,a0,Bloechl,Murn,bcc,3.139215
Tetra,allKp,VASP,xxx,W,pw91,56,a0,Bloechl,Murn,bcc,3.13921
Tetra,allKp,VASP,xxx,W,pw91,58,a0,Bloechl,Murn,bcc,3.139211
Tetra,allKp,VASP,xxx,W,pw91,60,a0,Bloechl,Murn,bcc,3.13921
Tetra,allKp,VASP,xxx,W,pw91,62,a0,Bloechl,Murn,bcc,3.139211
Tetra,allKp,VASP,xxx,W,pw91,64,a0,Bloechl,Murn,bcc,3.139212
Tetra,allKp,VASP,xxx,W,pw91,66,a0,Bloechl,Murn,bcc,3.139213
Tetra,allKp,VASP,xxx,W,pw91,68,a0,Bloechl,Murn,bcc,3.139214
Tetra,allKp,VASP,xxx,W,pw91,70,a0,Bloechl,Murn,bcc,3.139214
No_tetra,allKp,VASP,xxx,Al,pbe,4,B,smear0.025,Murn,fcc,83.96002
No_tetra,allKp,VASP,xxx,Al,pbe,6,B,smear0.025,Murn,fcc,78.050693
No_tetra,allKp,VASP,xxx,Al,pbe,8,B,smear0.025,Murn,fcc,77.677547
No_tetra,allKp,VASP,xxx,Al,pbe,10,B,smear0.025,Murn,fcc,66.18257
No_tetra,allKp,VASP,xxx,Al,pbe,12,B,smear0.025,Murn,fcc,80.617557
No_tetra,allKp,VASP,xxx,Al,pbe,14,B,smear0.025,Murn,fcc,79.666149
No_tetra,allKp,VASP,xxx,Al,pbe,16,B,smear0.025,Murn,fcc,79.19946
No_tetra,allKp,VASP,xxx,Al,pbe,18,B,smear0.025,Murn,fcc,73.726587
No_tetra,allKp,VASP,xxx,Al,pbe,20,B,smear0.025,Murn,fcc,77.132457
No_tetra,allKp,VASP,xxx,Al,pbe,22,B,smear0.025,Murn,fcc,77.071051
No_tetra,allKp,VASP,xxx,Al,pbe,24,B,smear0.025,Murn,fcc,77.38501
No_tetra,allKp,VASP,xxx,Al,pbe,26,B,smear0.025,Murn,fcc,77.779127
No_tetra,allKp,VASP,xxx,Al,pbe,28,B,smear0.025,Murn,fcc,78.403496
No_tetra,allKp,VASP,xxx,Al,pbe,30,B,smear0.025,Murn,fcc,77.871967
No_tetra,allKp,VASP,xxx,Al,pbe,32,B,smear0.025,Murn,fcc,78.04317
No_tetra,allKp,VASP,xxx,Al,pbe,34,B,smear0.025,Murn,fcc,77.052612
No_tetra,allKp,VASP,xxx,Al,pbe,36,B,smear0.025,Murn,fcc,78.069839
No_tetra,allKp,VASP,xxx,Al,pbe,38,B,smear0.025,Murn,fcc,77.494538
No_tetra,allKp,VASP,xxx,Al,pbe,40,B,smear0.025,Murn,fcc,77.877882
No_tetra,allKp,VASP,xxx,Al,pbe,42,B,smear0.025,Murn,fcc,78.558235
No_tetra,allKp,VASP,xxx,Al,pbe,44,B,smear0.025,Murn,fcc,77.692747
No_tetra,allKp,VASP,xxx,Al,pbe,46,B,smear0.025,Murn,fcc,77.725693
No_tetra,allKp,VASP,xxx,Al,pbe,48,B,smear0.025,Murn,fcc,78.006962
No_tetra,allKp,VASP,xxx,Al,pbe,50,B,smear0.025,Murn,fcc,77.850355
No_tetra,allKp,VASP,xxx,Al,pbe,52,B,smear0.025,Murn,fcc,77.098073
No_tetra,allKp,VASP,xxx,Al,pbe,54,B,smear0.025,Murn,fcc,77.558231
No_tetra,allKp,VASP,xxx,Al,pbe,56,B,smear0.025,Murn,fcc,77.559745
No_tetra,allKp,VASP,xxx,Al,pbe,58,B,smear0.025,Murn,fcc,77.228743
No_tetra,allKp,VASP,xxx,Al,pbe,60,B,smear0.025,Murn,fcc,78.052515
No_tetra,allKp,VASP,xxx,Al,pbe,62,B,smear0.025,Murn,fcc,77.579838
No_tetra,allKp,VASP,xxx,Al,pbe,64,B,smear0.025,Murn,fcc,77.667363
No_tetra,allKp,VASP,xxx,Al,pbe,66,B,smear0.025,Murn,fcc,77.740423
No_tetra,allKp,VASP,xxx,Al,pbe,68,B,smear0.025,Murn,fcc,77.382013
No_tetra,allKp,VASP,xxx,Al,pbe,70,B,smear0.025,Murn,fcc,77.746352
No_tetra,allKp,DMol3,c4.5,W,pwc,9,B,therm0.0075,Murn,bcc,330.9551
No_tetra,allKp,DMol3,c4.5,W,pwc,11,B,therm0.0075,Murn,bcc,331.5687
No_tetra,allKp,DMol3,c4.5,W,pwc,13,B,therm0.0075,Murn,bcc,331.9369
No_tetra,allKp,DMol3,c4.5,W,pwc,15,B,therm0.0075,Murn,bcc,330.7552
No_tetra,allKp,DMol3,c4.5,W,pwc,17,B,therm0.0075,Murn,bcc,331.0352
No_tetra,allKp,DMol3,c4.5,W,pwc,19,B,therm0.0075,Murn,bcc,331.1655
No_tetra,allKp,DMol3,c4.5,W,pwc,21,B,therm0.0075,Murn,bcc,331.2136
No_tetra,allKp,DMol3,c4.5,W,pwc,23,B,therm0.0075,Murn,bcc,331.0868
No_tetra,allKp,DMol3,c4.5,W,pwc,25,B,therm0.0075,Murn,bcc,331.1588
No_tetra,allKp,DMol3,c4.5,W,pwc,27,B,therm0.0075,Murn,bcc,331.1329
No_tetra,allKp,DMol3,c4.5,W,pwc,29,B,therm0.0075,Murn,bcc,331.1472
No_tetra,allKp,DMol3,c4.5,W,pwc,31,B,therm0.0075,Murn,bcc,331.1435
No_tetra,allKp,DMol3,c4.5,W,pwc,33,B,therm0.0075,Murn,bcc,331.1413
No_tetra,allKp,DMol3,c4.5,W,pwc,35,B,therm0.0075,Murn,bcc,331.1423
No_tetra,allKp,DMol3,c4.5,W,pwc,37,B,therm0.0075,Murn,bcc,331.1364
No_tetra,allKp,DMol3,c4.5,W,pwc,39,B,therm0.0075,Murn,bcc,331.1431
No_tetra,allKp,DMol3,c4.5,W,pwc,41,B,therm0.0075,Murn,bcc,331.1451
No_tetra,allKp,DMol3,c4.5,W,pwc,43,B,therm0.0075,Murn,bcc,331.1517
No_tetra,allKp,DMol3,c4.5,W,pwc,45,B,therm0.0075,Murn,bcc,331.1374
No_tetra,allKp,DMol3,c4.5,W,pwc,47,B,therm0.0075,Murn,bcc,331.145
No_tetra,allKp,DMol3,c4.5,W,pwc,49,B,therm0.0075,Murn,bcc,331.1413
No_tetra,allKp,DMol3,c4.5,W,pwc,51,B,therm0.0075,Murn,bcc,331.1391
No_tetra,allKp,DMol3,c4.5,W,pwc,53,B,therm0.0075,Murn,bcc,331.145
No_tetra,allKp,DMol3,c4.5,W,pwc,55,B,therm0.0075,Murn,bcc,331.1391
No_tetra,allKp,DMol3,c4.5,W,pwc,57,B,therm0.0075,Murn,bcc,331.1413
No_tetra,allKp,DMol3,c4.5,W,pwc,59,B,therm0.0075,Murn,bcc,331.1413
No_tetra,allKp,DMol3,c6.0,Al,blyp,5,a0,therm0.005,Murn,fcc,4.13732
No_tetra,allKp,DMol3,c6.0,Al,blyp,7,a0,therm0.005,Murn,fcc,4.10078
No_tetra,allKp,DMol3,c6.0,Al,blyp,9,a0,therm0.005,Murn,fcc,4.11633
No_tetra,allKp,DMol3,c6.0,Al,blyp,11,a0,therm0.005,Murn,fcc,4.11399
No_tetra,allKp,DMol3,c6.0,Al,blyp,13,a0,therm0.005,Murn,fcc,4.11219
No_tetra,allKp,DMol3,c6.0,Al,blyp,15,a0,therm0.005,Murn,fcc,4.11476
No_tetra,allKp,DMol3,c6.0,Al,blyp,17,a0,therm0.005,Murn,fcc,4.11229
No_tetra,allKp,DMol3,c6.0,Al,blyp,19,a0,therm0.005,Murn,fcc,4.11433
No_tetra,allKp,DMol3,c6.0,Al,blyp,21,a0,therm0.005,Murn,fcc,4.11364
No_tetra,allKp,DMol3,c6.0,Al,blyp,23,a0,therm0.005,Murn,fcc,4.11366
No_tetra,allKp,DMol3,c6.0,Al,blyp,25,a0,therm0.005,Murn,fcc,4.11384
No_tetra,allKp,DMol3,c6.0,Al,blyp,27,a0,therm0.005,Murn,fcc,4.11344
No_tetra,allKp,DMol3,c6.0,Al,blyp,29,a0,therm0.005,Murn,fcc,4.11379
No_tetra,allKp,DMol3,c6.0,Al,blyp,31,a0,therm0.005,Murn,fcc,4.11361
No_tetra,allKp,DMol3,c6.0,Al,blyp,33,a0,therm0.005,Murn,fcc,4.1137
No_tetra,allKp,DMol3,c6.0,Al,blyp,35,a0,therm0.005,Murn,fcc,4.11369
No_tetra,allKp,DMol3,c6.0,Al,blyp,37,a0,therm0.005,Murn,fcc,4.11363
No_tetra,allKp,DMol3,c6.0,Al,blyp,39,a0,therm0.005,Murn,fcc,4.11372
No_tetra,allKp,DMol3,c6.0,Al,blyp,41,a0,therm0.005,Murn,fcc,4.11364
No_tetra,allKp,DMol3,c6.0,Al,blyp,43,a0,therm0.005,Murn,fcc,4.11369
No_tetra,allKp,DMol3,c6.0,Al,blyp,45,a0,therm0.005,Murn,fcc,4.1137
No_tetra,allKp,DMol3,c6.0,Al,blyp,47,a0,therm0.005,Murn,fcc,4.11366
No_tetra,allKp,DMol3,c6.0,Al,blyp,49,a0,therm0.005,Murn,fcc,4.11365
No_tetra,allKp,DMol3,c6.0,Al,blyp,51,a0,therm0.005,Murn,fcc,4.11368
No_tetra,allKp,DMol3,c6.0,Al,blyp,53,a0,therm0.005,Murn,fcc,4.11366
No_tetra,allKp,DMol3,c6.0,Al,blyp,55,a0,therm0.005,Murn,fcc,4.11368
No_tetra,allKp,DMol3,c6.0,Al,blyp,57,a0,therm0.005,Murn,fcc,4.11368
No_tetra,allKp,DMol3,c6.0,Al,blyp,59,a0,therm0.005,Murn,fcc,4.11367
No_tetra,allKp,VASP,xxx,W,pbe,6,a0,smear0.100,Murn,bcc,3.13622
No_tetra,allKp,VASP,xxx,W,pbe,8,a0,smear0.100,Murn,bcc,3.138213
No_tetra,allKp,VASP,xxx,W,pbe,10,a0,smear0.100,Murn,bcc,3.131393
No_tetra,allKp,VASP,xxx,W,pbe,12,a0,smear0.100,Murn,bcc,3.135693
No_tetra,allKp,VASP,xxx,W,pbe,14,a0,smear0.100,Murn,bcc,3.13539
No_tetra,allKp,VASP,xxx,W,pbe,16,a0,smear0.100,Murn,bcc,3.136476
No_tetra,allKp,VASP,xxx,W,pbe,18,a0,smear0.100,Murn,bcc,3.135946
No_tetra,allKp,VASP,xxx,W,pbe,20,a0,smear0.100,Murn,bcc,3.134672
No_tetra,allKp,VASP,xxx,W,pbe,22,a0,smear0.100,Murn,bcc,3.135033
No_tetra,allKp,VASP,xxx,W,pbe,24,a0,smear0.100,Murn,bcc,3.1353
No_tetra,allKp,VASP,xxx,W,pbe,26,a0,smear0.100,Murn,bcc,3.13532
No_tetra,allKp,VASP,xxx,W,pbe,28,a0,smear0.100,Murn,bcc,3.135353
No_tetra,allKp,VASP,xxx,W,pbe,30,a0,smear0.100,Murn,bcc,3.135505
No_tetra,allKp,VASP,xxx,W,pbe,32,a0,smear0.100,Murn,bcc,3.135142
No_tetra,allKp,VASP,xxx,W,pbe,34,a0,smear0.100,Murn,bcc,3.135278
No_tetra,allKp,VASP,xxx,W,pbe,36,a0,smear0.100,Murn,bcc,3.135369
No_tetra,allKp,VASP,xxx,W,pbe,38,a0,smear0.100,Murn,bcc,3.135578
No_tetra,allKp,VASP,xxx,W,pbe,40,a0,smear0.100,Murn,bcc,3.135438
No_tetra,allKp,VASP,xxx,W,pbe,42,a0,smear0.100,Murn,bcc,3.135202
No_tetra,allKp,VASP,xxx,W,pbe,44,a0,smear0.100,Murn,bcc,3.1354
No_tetra,allKp,VASP,xxx,W,pbe,46,a0,smear0.100,Murn,bcc,3.135344
No_tetra,allKp,VASP,xxx,W,pbe,48,a0,smear0.100,Murn,bcc,3.135416
No_tetra,allKp,VASP,xxx,W,pbe,50,a0,smear0.100,Murn,bcc,3.135412
No_tetra,allKp,VASP,xxx,W,pbe,52,a0,smear0.100,Murn,bcc,3.135373
No_tetra,allKp,VASP,xxx,W,pbe,54,a0,smear0.100,Murn,bcc,3.135298
No_tetra,allKp,VASP,xxx,W,pbe,56,a0,smear0.100,Murn,bcc,3.135338
No_tetra,allKp,VASP,xxx,W,pbe,58,a0,smear0.100,Murn,bcc,3.135356
No_tetra,allKp,VASP,xxx,W,pbe,60,a0,smear0.100,Murn,bcc,3.135414
No_tetra,allKp,VASP,xxx,W,pbe,62,a0,smear0.100,Murn,bcc,3.135392
No_tetra,allKp,VASP,xxx,W,pbe,64,a0,smear0.100,Murn,bcc,3.135301
No_tetra,allKp,VASP,xxx,W,pbe,66,a0,smear0.100,Murn,bcc,3.135346
No_tetra,allKp,VASP,xxx,W,pbe,68,a0,smear0.100,Murn,bcc,3.135354
No_tetra,allKp,VASP,xxx,W,pbe,70,a0,smear0.100,Murn,bcc,3.135385
No_tetra,allKp,DMol3,c4.0,Al,blyp,5,dB,Fermi,Murn,fcc,4.1082
No_tetra,allKp,DMol3,c4.0,Al,blyp,7,dB,Fermi,Murn,fcc,6.6133
No_tetra,allKp,DMol3,c4.0,Al,blyp,10,dB,Fermi,Murn,fcc,5.3227
No_tetra,allKp,DMol3,c4.0,Al,blyp,12,dB,Fermi,Murn,fcc,5.2224
No_tetra,allKp,DMol3,c4.0,Al,blyp,15,dB,Fermi,Murn,fcc,5.3072
No_tetra,allKp,DMol3,c4.0,Al,blyp,17,dB,Fermi,Murn,fcc,5.1586
No_tetra,allKp,DMol3,c4.0,Al,blyp,20,dB,Fermi,Murn,fcc,5.3134
No_tetra,allKp,DMol3,c4.0,Al,blyp,22,dB,Fermi,Murn,fcc,5.2447
No_tetra,allKp,DMol3,c4.0,Al,blyp,25,dB,Fermi,Murn,fcc,5.5444
No_tetra,allKp,DMol3,c4.0,Al,blyp,27,dB,Fermi,Murn,fcc,5.1848
No_tetra,allKp,DMol3,c4.0,Al,blyp,30,dB,Fermi,Murn,fcc,5.2336
No_tetra,allKp,DMol3,c4.0,Al,blyp,33,dB,Fermi,Murn,fcc,5.2035
No_tetra,allKp,DMol3,c4.0,Al,blyp,35,dB,Fermi,Murn,fcc,5.1641
No_tetra,allKp,DMol3,c4.0,Al,blyp,37,dB,Fermi,Murn,fcc,5.1319
No_tetra,allKp,DMol3,c4.0,Al,blyp,40,dB,Fermi,Murn,fcc,5.1904
No_tetra,allKp,DMol3,c4.0,Al,blyp,42,dB,Fermi,Murn,fcc,5.2178
No_tetra,allKp,DMol3,c4.0,Al,blyp,45,dB,Fermi,Murn,fcc,5.189
No_tetra,allKp,DMol3,c4.0,Al,blyp,47,dB,Fermi,Murn,fcc,5.1678
No_tetra,allKp,DMol3,c4.0,Al,blyp,50,dB,Fermi,Murn,fcc,5.1678
No_tetra,allKp,DMol3,c4.5,Al,vwn,5,B,therm0.0075,Murn,fcc,79.5003
No_tetra,allKp,DMol3,c4.5,Al,vwn,7,B,therm0.0075,Murn,fcc,85.9082
No_tetra,allKp,DMol3,c4.5,Al,vwn,9,B,therm0.0075,Murn,fcc,82.1755
No_tetra,allKp,DMol3,c4.5,Al,vwn,11,B,therm0.0075,Murn,fcc,83.5932
No_tetra,allKp,DMol3,c4.5,Al,vwn,13,B,therm0.0075,Murn,fcc,83.2782
No_tetra,allKp,DMol3,c4.5,Al,vwn,15,B,therm0.0075,Murn,fcc,83.0238
No_tetra,allKp,DMol3,c4.5,Al,vwn,17,B,therm0.0075,Murn,fcc,83.4336
No_tetra,allKp,DMol3,c4.5,Al,vwn,19,B,therm0.0075,Murn,fcc,83.0435
No_tetra,allKp,DMol3,c4.5,Al,vwn,21,B,therm0.0075,Murn,fcc,83.2528
No_tetra,allKp,DMol3,c4.5,Al,vwn,23,B,therm0.0075,Murn,fcc,83.1786
No_tetra,allKp,DMol3,c4.5,Al,vwn,25,B,therm0.0075,Murn,fcc,83.1822
No_tetra,allKp,DMol3,c4.5,Al,vwn,27,B,therm0.0075,Murn,fcc,83.2166
No_tetra,allKp,DMol3,c4.5,Al,vwn,29,B,therm0.0075,Murn,fcc,83.1691
No_tetra,allKp,DMol3,c4.5,Al,vwn,31,B,therm0.0075,Murn,fcc,83.1987
No_tetra,allKp,DMol3,c4.5,Al,vwn,33,B,therm0.0075,Murn,fcc,83.1889
No_tetra,allKp,DMol3,c4.5,Al,vwn,35,B,therm0.0075,Murn,fcc,83.1913
No_tetra,allKp,DMol3,c4.5,Al,vwn,37,B,therm0.0075,Murn,fcc,83.1913
No_tetra,allKp,DMol3,c4.5,Al,vwn,39,B,therm0.0075,Murn,fcc,83.1865
No_tetra,allKp,DMol3,c4.5,Al,vwn,41,B,therm0.0075,Murn,fcc,83.1913
No_tetra,allKp,DMol3,c4.5,Al,vwn,43,B,therm0.0075,Murn,fcc,83.1899
No_tetra,allKp,DMol3,c4.5,Al,vwn,45,B,therm0.0075,Murn,fcc,83.1886
No_tetra,allKp,DMol3,c4.5,Al,vwn,47,B,therm0.0075,Murn,fcc,83.1886
No_tetra,allKp,DMol3,c4.5,Al,vwn,49,B,therm0.0075,Murn,fcc,83.1886
No_tetra,allKp,DMol3,c4.5,Al,vwn,51,B,therm0.0075,Murn,fcc,83.1886
No_tetra,allKp,DMol3,c4.5,Al,vwn,53,B,therm0.0075,Murn,fcc,83.1886
No_tetra,allKp,DMol3,c4.5,Al,vwn,55,B,therm0.0075,Murn,fcc,83.1886
No_tetra,allKp,DMol3,c4.5,Al,vwn,57,B,therm0.0075,Murn,fcc,83.1886
No_tetra,allKp,DMol3,c4.5,Al,vwn,59,B,therm0.0075,Murn,fcc,83.1886
No_tetra,allKp,VASP,xxx,W,lda,4,a0,smear0.200,Murn,bcc,3.083162
No_tetra,allKp,VASP,xxx,W,lda,6,a0,smear0.200,Murn,bcc,3.094097
No_tetra,allKp,VASP,xxx,W,lda,8,a0,smear0.200,Murn,bcc,3.092643
No_tetra,allKp,VASP,xxx,W,lda,10,a0,smear0.200,Murn,bcc,3.090213
No_tetra,allKp,VASP,xxx,W,lda,12,a0,smear0.200,Murn,bcc,3.093323
No_tetra,allKp,VASP,xxx,W,lda,14,a0,smear0.200,Murn,bcc,3.094523
No_tetra,allKp,VASP,xxx,W,lda,16,a0,smear0.200,Murn,bcc,3.094037
No_tetra,allKp,VASP,xxx,W,lda,18,a0,smear0.200,Murn,bcc,3.093128
No_tetra,allKp,VASP,xxx,W,lda,20,a0,smear0.200,Murn,bcc,3.093095
No_tetra,allKp,VASP,xxx,W,lda,22,a0,smear0.200,Murn,bcc,3.093493
No_tetra,allKp,VASP,xxx,W,lda,24,a0,smear0.200,Murn,bcc,3.093571
No_tetra,allKp,VASP,xxx,W,lda,26,a0,smear0.200,Murn,bcc,3.093289
No_tetra,allKp,VASP,xxx,W,lda,28,a0,smear0.200,Murn,bcc,3.093315
No_tetra,allKp,VASP,xxx,W,lda,30,a0,smear0.200,Murn,bcc,3.093577
No_tetra,allKp,VASP,xxx,W,lda,32,a0,smear0.200,Murn,bcc,3.093456
No_tetra,allKp,VASP,xxx,W,lda,34,a0,smear0.200,Murn,bcc,3.093572
No_tetra,allKp,VASP,xxx,W,lda,36,a0,smear0.200,Murn,bcc,3.093235
No_tetra,allKp,VASP,xxx,W,lda,38,a0,smear0.200,Murn,bcc,3.093411
No_tetra,allKp,VASP,xxx,W,lda,40,a0,smear0.200,Murn,bcc,3.093478
No_tetra,allKp,VASP,xxx,W,lda,42,a0,smear0.200,Murn,bcc,3.093457
No_tetra,allKp,VASP,xxx,W,lda,44,a0,smear0.200,Murn,bcc,3.093514
No_tetra,allKp,VASP,xxx,W,lda,46,a0,smear0.200,Murn,bcc,3.093367
No_tetra,allKp,VASP,xxx,W,lda,48,a0,smear0.200,Murn,bcc,3.093431
No_tetra,allKp,VASP,xxx,W,lda,50,a0,smear0.200,Murn,bcc,3.093443
No_tetra,allKp,VASP,xxx,W,lda,52,a0,smear0.200,Murn,bcc,3.093469
No_tetra,allKp,VASP,xxx,W,lda,54,a0,smear0.200,Murn,bcc,3.093423
No_tetra,allKp,VASP,xxx,W,lda,56,a0,smear0.200,Murn,bcc,3.09344
No_tetra,allKp,VASP,xxx,W,lda,58,a0,smear0.200,Murn,bcc,3.093434
No_tetra,allKp,VASP,xxx,W,lda,60,a0,smear0.200,Murn,bcc,3.093439
No_tetra,allKp,VASP,xxx,W,lda,62,a0,smear0.200,Murn,bcc,3.093451
No_tetra,allKp,VASP,xxx,W,lda,64,a0,smear0.200,Murn,bcc,3.09342
No_tetra,allKp,VASP,xxx,W,lda,66,a0,smear0.200,Murn,bcc,3.093452
No_tetra,allKp,VASP,xxx,W,lda,68,a0,smear0.200,Murn,bcc,3.093428
No_tetra,allKp,VASP,xxx,W,lda,70,a0,smear0.200,Murn,bcc,3.093444
No_tetra,allKp,DMol3,c4.0,Al,pwc,5,a0,therm0.0025,Murn,fcc,4.0287
No_tetra,allKp,DMol3,c4.0,Al,pwc,7,a0,therm0.0025,Murn,fcc,3.98223
No_tetra,allKp,DMol3,c4.0,Al,pwc,9,a0,therm0.0025,Murn,fcc,3.99529
No_tetra,allKp,DMol3,c4.0,Al,pwc,11,a0,therm0.0025,Murn,fcc,3.99302
No_tetra,allKp,DMol3,c4.0,Al,pwc,13,a0,therm0.0025,Murn,fcc,3.9888
No_tetra,allKp,DMol3,c4.0,Al,pwc,15,a0,therm0.0025,Murn,fcc,3.98998
No_tetra,allKp,DMol3,c4.0,Al,pwc,17,a0,therm0.0025,Murn,fcc,3.9899
No_tetra,allKp,DMol3,c4.0,Al,pwc,19,a0,therm0.0025,Murn,fcc,3.98967
No_tetra,allKp,DMol3,c4.0,Al,pwc,21,a0,therm0.0025,Murn,fcc,3.9911
No_tetra,allKp,DMol3,c4.0,Al,pwc,23,a0,therm0.0025,Murn,fcc,3.99014
No_tetra,allKp,DMol3,c4.0,Al,pwc,25,a0,therm0.0025,Murn,fcc,3.99016
No_tetra,allKp,DMol3,c4.0,Al,pwc,27,a0,therm0.0025,Murn,fcc,3.99038
No_tetra,allKp,DMol3,c4.0,Al,pwc,29,a0,therm0.0025,Murn,fcc,3.98995
No_tetra,allKp,DMol3,c4.0,Al,pwc,31,a0,therm0.0025,Murn,fcc,3.99049
No_tetra,allKp,DMol3,c4.0,Al,pwc,33,a0,therm0.0025,Murn,fcc,3.99005
No_tetra,allKp,DMol3,c4.0,Al,pwc,35,a0,therm0.0025,Murn,fcc,3.99018
No_tetra,allKp,DMol3,c4.0,Al,pwc,37,a0,therm0.0025,Murn,fcc,3.99026
No_tetra,allKp,DMol3,c4.0,Al,pwc,39,a0,therm0.0025,Murn,fcc,3.99006
No_tetra,allKp,DMol3,c4.0,Al,pwc,41,a0,therm0.0025,Murn,fcc,3.99031
No_tetra,allKp,DMol3,c4.0,Al,pwc,43,a0,therm0.0025,Murn,fcc,3.99011
No_tetra,allKp,DMol3,c4.0,Al,pwc,45,a0,therm0.0025,Murn,fcc,3.9902
No_tetra,allKp,DMol3,c4.0,Al,pwc,47,a0,therm0.0025,Murn,fcc,3.9902
No_tetra,allKp,DMol3,c4.0,Al,pwc,49,a0,therm0.0025,Murn,fcc,3.99014
No_tetra,allKp,DMol3,c4.0,Al,pwc,51,a0,therm0.0025,Murn,fcc,3.99023
No_tetra,allKp,DMol3,c4.0,Al,pwc,53,a0,therm0.0025,Murn,fcc,3.99016
No_tetra,allKp,DMol3,c4.0,Al,pwc,55,a0,therm0.0025,Murn,fcc,3.9902
No_tetra,allKp,DMol3,c4.0,Al,pwc,57,a0,therm0.0025,Murn,fcc,3.99017
No_tetra,allKp,DMol3,c4.0,Al,pwc,59,a0,therm0.0025,Murn,fcc,3.99017
No_tetra,allKp,DMol3,c6.0,Al,pbe,5,a0,therm0.001,Murn,fcc,4.07514
No_tetra,allKp,DMol3,c6.0,Al,pbe,7,a0,therm0.001,Murn,fcc,4.0276
No_tetra,allKp,DMol3,c6.0,Al,pbe,9,a0,therm0.001,Murn,fcc,4.04601
No_tetra,allKp,DMol3,c6.0,Al,pbe,11,a0,therm0.001,Murn,fcc,4.04131
No_tetra,allKp,DMol3,c6.0,Al,pbe,13,a0,therm0.001,Murn,fcc,4.0362
No_tetra,allKp,DMol3,c6.0,Al,pbe,15,a0,therm0.001,Murn,fcc,4.03691
No_tetra,allKp,DMol3,c6.0,Al,pbe,17,a0,therm0.001,Murn,fcc,4.03717
No_tetra,allKp,DMol3,c6.0,Al,pbe,19,a0,therm0.001,Murn,fcc,4.03786
No_tetra,allKp,DMol3,c6.0,Al,pbe,23,a0,therm0.001,Murn,fcc,4.03803
No_tetra,allKp,DMol3,c6.0,Al,pbe,25,a0,therm0.001,Murn,fcc,4.03788
No_tetra,allKp,DMol3,c6.0,Al,pbe,27,a0,therm0.001,Murn,fcc,4.03782
No_tetra,allKp,DMol3,c6.0,Al,pbe,29,a0,therm0.001,Murn,fcc,4.03788
No_tetra,allKp,DMol3,c6.0,Al,pbe,33,a0,therm0.001,Murn,fcc,4.03792
No_tetra,allKp,DMol3,c6.0,Al,pbe,35,a0,therm0.001,Murn,fcc,4.03791
No_tetra,allKp,DMol3,c6.0,Al,pbe,37,a0,therm0.001,Murn,fcc,4.03809
